borough,communitydistrict,waste type,month,year,quantity
Staten Island,1,refuse,2,2017,4439.4
Staten Island,2,refuse,2,2017,4120.0
Staten Island,3,refuse,2,2017,4617.4
Bronx,1,refuse,1,2017,3223.1
Bronx,2,refuse,1,2017,8191.5
Bronx,3,refuse,1,2017,1911.7
Bronx,4,refuse,1,2017,4295.2
Bronx,5,refuse,1,2017,3690.9
Bronx,6,refuse,1,2017,3195.6
Bronx,7,refuse,1,2017,3997.1
Bronx,8,refuse,1,2017,2426.7
Bronx,9,refuse,1,2017,3936.8
Bronx,10,refuse,1,2017,2361.0
Bronx,11,refuse,1,2017,2979.5
Bronx,12,refuse,1,2017,3535.7
Brooklyn,1,refuse,1,2017,5347.2
Brooklyn,2,refuse,1,2017,2476.0
Brooklyn,3,refuse,1,2017,4117.4
Brooklyn,4,refuse,1,2017,4391.0
Brooklyn,5,refuse,1,2017,4400.0
Brooklyn,6,refuse,1,2017,2215.4
Brooklyn,7,refuse,1,2017,3358.7
Brooklyn,8,refuse,1,2017,5919.8
Brooklyn,9,refuse,1,2017,2926.8
Brooklyn,10,refuse,1,2017,3587.4
Brooklyn,11,refuse,1,2017,7772.8
Brooklyn,12,refuse,1,2017,6217.5
Brooklyn,13,refuse,1,2017,3012.0
Brooklyn,14,refuse,1,2017,4904.7
Brooklyn,15,refuse,1,2017,4303.3
Brooklyn,16,refuse,1,2017,2726.9
Brooklyn,17,refuse,1,2017,4290.4
Brooklyn,18,refuse,1,2017,5127.4
Manhattan,1,refuse,1,2017,1528.5
Manhattan,2,refuse,1,2017,2322.8
Manhattan,3,refuse,1,2017,6167.2
Manhattan,4,refuse,1,2017,3249.5
Manhattan,5,refuse,1,2017,1698.0
Manhattan,6,refuse,1,2017,3324.1
Manhattan,7,refuse,1,2017,5272.8
Manhattan,8,refuse,1,2017,6059.9
Manhattan,9,refuse,1,2017,2458.2
Manhattan,10,refuse,1,2017,6169.5
Manhattan,11,refuse,1,2017,2395.9
Manhattan,12,refuse,1,2017,5095.9
Queens,1,refuse,1,2017,4102.3
Queens,2,refuse,1,2017,4015.0
Queens,3,refuse,1,2017,4689.9
Queens,4,refuse,1,2017,3915.7
Queens,5,refuse,1,2017,4347.1
Queens,6,refuse,1,2017,2744.9
Queens,7,refuse,1,2017,6068.1
Queens,8,refuse,1,2017,3507.5
Queens,9,refuse,1,2017,3713.5
Queens,10,refuse,1,2017,3208.7
Queens,11,refuse,1,2017,2601.0
Queens,12,refuse,1,2017,5961.0
Queens,13,refuse,1,2017,4550.1
Queens,14,refuse,1,2017,3278.2
Staten Island,1,refuse,1,2017,5189.4
Staten Island,2,refuse,1,2017,4766.7
Staten Island,3,refuse,1,2017,5263.1
Bronx,1,paper,12,2017,242.2
Bronx,2,paper,12,2017,175.4
Bronx,3,paper,12,2017,133.2
Bronx,4,paper,12,2017,266.4
Bronx,5,paper,12,2017,258.5
Bronx,6,paper,12,2017,189.5
Bronx,7,paper,12,2017,287.6
Bronx,8,paper,12,2017,377.7
Bronx,9,paper,12,2017,248.6
Bronx,10,paper,12,2017,402.3
Bronx,11,paper,12,2017,336.2
Bronx,12,paper,12,2017,423.4
Brooklyn,1,paper,12,2017,674.1
Brooklyn,2,paper,12,2017,606.6
Brooklyn,3,paper,12,2017,387.0
Brooklyn,4,paper,12,2017,348.0
Brooklyn,5,paper,12,2017,286.0
Brooklyn,6,paper,12,2017,683.3
Brooklyn,7,paper,12,2017,476.4
Brooklyn,8,paper,12,2017,310.9
Brooklyn,9,paper,12,2017,299.5
Brooklyn,10,paper,12,2017,589.4
Brooklyn,11,paper,12,2017,688.4
Brooklyn,12,paper,12,2017,706.1
Brooklyn,13,paper,12,2017,328.6
Brooklyn,14,paper,12,2017,530.6
Brooklyn,15,paper,12,2017,653.4
Brooklyn,16,paper,12,2017,179.3
Brooklyn,17,paper,12,2017,362.0
Brooklyn,18,paper,12,2017,646.1
Manhattan,1,paper,12,2017,428.5
Manhattan,2,paper,12,2017,472.3
Manhattan,3,paper,12,2017,513.4
Manhattan,4,paper,12,2017,771.6
Manhattan,5,paper,12,2017,274.9
Manhattan,6,paper,12,2017,903.7
Manhattan,7,paper,12,2017,1301.5
Manhattan,8,paper,12,2017,1336.1
Manhattan,9,paper,12,2017,349.4
Manhattan,10,paper,12,2017,347.0
Manhattan,11,paper,12,2017,228.5
Manhattan,12,paper,12,2017,512.0
Queens,1,paper,12,2017,668.6
Queens,2,paper,12,2017,643.2
Queens,3,paper,12,2017,430.8
Queens,4,paper,12,2017,388.9
Queens,5,paper,12,2017,725.2
Queens,6,paper,12,2017,483.0
Queens,7,paper,12,2017,895.8
Queens,8,paper,12,2017,519.5
Queens,9,paper,12,2017,501.7
Queens,10,paper,12,2017,426.6
Queens,11,paper,12,2017,548.9
Queens,12,paper,12,2017,531.7
Queens,13,paper,12,2017,554.5
Queens,14,paper,12,2017,324.7
Staten Island,1,paper,12,2017,817.0
Staten Island,2,paper,12,2017,632.3
Staten Island,3,paper,12,2017,951.6
Bronx,1,paper,11,2017,214.3
Bronx,2,paper,11,2017,161.5
Bronx,3,paper,11,2017,120.1
Bronx,4,paper,11,2017,231.2
Bronx,5,paper,11,2017,219.7
Bronx,6,paper,11,2017,191.9
Bronx,7,paper,11,2017,280.9
Bronx,8,paper,11,2017,361.4
Bronx,9,paper,11,2017,234.8
Bronx,10,paper,11,2017,352.8
Bronx,11,paper,11,2017,297.9
Bronx,12,paper,11,2017,381.4
Brooklyn,1,paper,11,2017,606.1
Brooklyn,2,paper,11,2017,534.1
Brooklyn,3,paper,11,2017,368.3
Brooklyn,4,paper,11,2017,320.9
Brooklyn,5,paper,11,2017,278.4
Brooklyn,6,paper,11,2017,645.2
Brooklyn,7,paper,11,2017,456.0
Brooklyn,8,paper,11,2017,311.8
Brooklyn,9,paper,11,2017,265.5
Brooklyn,10,paper,11,2017,539.2
Brooklyn,11,paper,11,2017,629.9
Brooklyn,12,paper,11,2017,686.1
Brooklyn,13,paper,11,2017,303.1
Brooklyn,14,paper,11,2017,484.0
Brooklyn,15,paper,11,2017,609.8
Brooklyn,16,paper,11,2017,154.4
Brooklyn,17,paper,11,2017,329.7
Brooklyn,18,paper,11,2017,581.9
Manhattan,1,paper,11,2017,371.8
Manhattan,2,paper,11,2017,497.5
Manhattan,3,paper,11,2017,501.0
Manhattan,4,paper,11,2017,703.6
Manhattan,5,paper,11,2017,258.1
Manhattan,6,paper,11,2017,860.0
Manhattan,7,paper,11,2017,1220.4
Manhattan,8,paper,11,2017,1254.9
Manhattan,9,paper,11,2017,285.5
Manhattan,10,paper,11,2017,308.5
Manhattan,11,paper,11,2017,246.1
Manhattan,12,paper,11,2017,500.4
Queens,1,paper,11,2017,622.0
Queens,2,paper,11,2017,601.6
Queens,3,paper,11,2017,389.0
Queens,4,paper,11,2017,349.8
Queens,5,paper,11,2017,662.8
Queens,6,paper,11,2017,445.6
Queens,7,paper,11,2017,850.7
Queens,8,paper,11,2017,491.7
Queens,9,paper,11,2017,453.9
Queens,10,paper,11,2017,384.0
Queens,11,paper,11,2017,546.1
Queens,12,paper,11,2017,474.6
Queens,13,paper,11,2017,544.2
Queens,14,paper,11,2017,293.4
Staten Island,1,paper,11,2017,757.1
Staten Island,2,paper,11,2017,604.9
Staten Island,3,paper,11,2017,819.7
Bronx,1,paper,10,2017,236.1
Bronx,2,paper,10,2017,139.3
Bronx,3,paper,10,2017,117.2
Bronx,4,paper,10,2017,237.2
Bronx,5,paper,10,2017,212.4
Bronx,6,paper,10,2017,191.4
Bronx,7,paper,10,2017,269.6
Bronx,8,paper,10,2017,331.8
Bronx,9,paper,10,2017,215.9
Bronx,10,paper,10,2017,312.2
Bronx,11,paper,10,2017,272.0
Bronx,12,paper,10,2017,356.2
Brooklyn,1,paper,10,2017,577.9
Brooklyn,2,paper,10,2017,499.8
Brooklyn,3,paper,10,2017,353.8
Brooklyn,4,paper,10,2017,291.7
Brooklyn,5,paper,10,2017,237.9
Brooklyn,6,paper,10,2017,602.3
Brooklyn,7,paper,10,2017,436.3
Brooklyn,8,paper,10,2017,341.7
Brooklyn,9,paper,10,2017,234.6
Brooklyn,10,paper,10,2017,501.3
Brooklyn,11,paper,10,2017,594.4
Brooklyn,12,paper,10,2017,656.2
Brooklyn,13,paper,10,2017,295.8
Brooklyn,14,paper,10,2017,488.0
Brooklyn,15,paper,10,2017,571.1
Brooklyn,16,paper,10,2017,127.7
Brooklyn,17,paper,10,2017,312.1
Brooklyn,18,paper,10,2017,550.1
Manhattan,1,paper,10,2017,356.8
Manhattan,2,paper,10,2017,496.4
Manhattan,3,paper,10,2017,491.1
Manhattan,4,paper,10,2017,671.1
Manhattan,5,paper,10,2017,273.9
Manhattan,6,paper,10,2017,804.9
Manhattan,7,paper,10,2017,1155.1
Manhattan,8,paper,10,2017,1159.2
Manhattan,9,paper,10,2017,266.2
Manhattan,10,paper,10,2017,290.9
Manhattan,11,paper,10,2017,197.3
Manhattan,12,paper,10,2017,435.1
Queens,1,paper,10,2017,595.5
Queens,2,paper,10,2017,584.2
Queens,3,paper,10,2017,332.9
Queens,4,paper,10,2017,306.0
Queens,5,paper,10,2017,583.1
Queens,6,paper,10,2017,402.9
Queens,7,paper,10,2017,782.6
Queens,8,paper,10,2017,454.4
Queens,9,paper,10,2017,411.5
Queens,10,paper,10,2017,341.7
Queens,11,paper,10,2017,507.9
Queens,12,paper,10,2017,418.6
Queens,13,paper,10,2017,461.9
Queens,14,paper,10,2017,245.9
Staten Island,1,paper,10,2017,715.8
Staten Island,2,paper,10,2017,548.0
Staten Island,3,paper,10,2017,717.6
Bronx,1,paper,9,2017,260.8
Bronx,2,paper,9,2017,160.6
Bronx,3,paper,9,2017,126.0
Bronx,4,paper,9,2017,248.6
Bronx,5,paper,9,2017,220.7
Bronx,6,paper,9,2017,203.3
Bronx,7,paper,9,2017,283.7
Bronx,8,paper,9,2017,346.1
Bronx,9,paper,9,2017,235.7
Bronx,10,paper,9,2017,333.8
Bronx,11,paper,9,2017,288.3
Bronx,12,paper,9,2017,379.1
Brooklyn,1,paper,9,2017,629.9
Brooklyn,2,paper,9,2017,546.2
Brooklyn,3,paper,9,2017,357.7
Brooklyn,4,paper,9,2017,310.9
Brooklyn,5,paper,9,2017,243.1
Brooklyn,6,paper,9,2017,642.4
Brooklyn,7,paper,9,2017,543.9
Brooklyn,8,paper,9,2017,294.1
Brooklyn,9,paper,9,2017,273.9
Brooklyn,10,paper,9,2017,513.6
Brooklyn,11,paper,9,2017,618.7
Brooklyn,12,paper,9,2017,735.5
Brooklyn,13,paper,9,2017,326.6
Brooklyn,14,paper,9,2017,502.7
Brooklyn,15,paper,9,2017,612.9
Brooklyn,16,paper,9,2017,170.4
Brooklyn,17,paper,9,2017,323.4
Brooklyn,18,paper,9,2017,571.4
Manhattan,1,paper,9,2017,405.2
Manhattan,2,paper,9,2017,446.1
Manhattan,3,paper,9,2017,547.1
Manhattan,4,paper,9,2017,723.8
Manhattan,5,paper,9,2017,252.0
Manhattan,6,paper,9,2017,841.8
Manhattan,7,paper,9,2017,1209.5
Manhattan,8,paper,9,2017,1207.1
Manhattan,9,paper,9,2017,358.9
Manhattan,10,paper,9,2017,309.3
Manhattan,11,paper,9,2017,216.8
Manhattan,12,paper,9,2017,467.6
Queens,1,paper,9,2017,590.5
Queens,2,paper,9,2017,582.4
Queens,3,paper,9,2017,365.5
Queens,4,paper,9,2017,334.6
Queens,5,paper,9,2017,599.9
Queens,6,paper,9,2017,428.5
Queens,7,paper,9,2017,815.5
Queens,8,paper,9,2017,484.9
Queens,9,paper,9,2017,418.1
Queens,10,paper,9,2017,356.0
Queens,11,paper,9,2017,520.0
Queens,12,paper,9,2017,446.2
Queens,13,paper,9,2017,505.2
Queens,14,paper,9,2017,286.6
Staten Island,1,paper,9,2017,732.2
Staten Island,2,paper,9,2017,553.9
Staten Island,3,paper,9,2017,738.8
Bronx,1,paper,8,2017,229.7
Bronx,2,paper,8,2017,205.6
Bronx,3,paper,8,2017,132.0
Bronx,4,paper,8,2017,230.3
Bronx,5,paper,8,2017,199.3
Bronx,6,paper,8,2017,178.1
Bronx,7,paper,8,2017,270.3
Bronx,8,paper,8,2017,346.9
Bronx,9,paper,8,2017,221.4
Bronx,10,paper,8,2017,334.1
Bronx,11,paper,8,2017,297.8
Bronx,12,paper,8,2017,391.8
Brooklyn,1,paper,8,2017,527.0
Brooklyn,2,paper,8,2017,544.3
Brooklyn,3,paper,8,2017,357.8
Brooklyn,4,paper,8,2017,318.4
Brooklyn,5,paper,8,2017,267.1
Brooklyn,6,paper,8,2017,550.4
Brooklyn,7,paper,8,2017,641.5
Brooklyn,8,paper,8,2017,341.0
Brooklyn,9,paper,8,2017,255.7
Brooklyn,10,paper,8,2017,521.0
Brooklyn,11,paper,8,2017,631.9
Brooklyn,12,paper,8,2017,541.6
Brooklyn,13,paper,8,2017,275.8
Brooklyn,14,paper,8,2017,431.9
Brooklyn,15,paper,8,2017,559.2
Brooklyn,16,paper,8,2017,163.8
Brooklyn,17,paper,8,2017,336.2
Brooklyn,18,paper,8,2017,584.1
Manhattan,1,paper,8,2017,312.1
Manhattan,2,paper,8,2017,422.8
Manhattan,3,paper,8,2017,544.7
Manhattan,4,paper,8,2017,659.1
Manhattan,5,paper,8,2017,252.2
Manhattan,6,paper,8,2017,769.6
Manhattan,7,paper,8,2017,1003.8
Manhattan,8,paper,8,2017,1002.7
Manhattan,9,paper,8,2017,275.8
Manhattan,10,paper,8,2017,309.7
Manhattan,11,paper,8,2017,235.7
Manhattan,12,paper,8,2017,494.5
Queens,1,paper,8,2017,588.0
Queens,2,paper,8,2017,554.9
Queens,3,paper,8,2017,365.9
Queens,4,paper,8,2017,352.8
Queens,5,paper,8,2017,604.8
Queens,6,paper,8,2017,429.7
Queens,7,paper,8,2017,808.7
Queens,8,paper,8,2017,468.9
Queens,9,paper,8,2017,420.6
Queens,10,paper,8,2017,373.2
Queens,11,paper,8,2017,509.9
Queens,12,paper,8,2017,475.0
Queens,13,paper,8,2017,495.8
Queens,14,paper,8,2017,270.0
Staten Island,1,paper,8,2017,738.7
Staten Island,2,paper,8,2017,570.2
Staten Island,3,paper,8,2017,778.3
Bronx,1,paper,7,2017,246.1
Bronx,2,paper,7,2017,152.1
Bronx,3,paper,7,2017,120.3
Bronx,4,paper,7,2017,247.6
Bronx,5,paper,7,2017,204.6
Bronx,6,paper,7,2017,173.9
Bronx,7,paper,7,2017,271.3
Bronx,8,paper,7,2017,319.6
Bronx,9,paper,7,2017,237.8
Bronx,10,paper,7,2017,339.2
Bronx,11,paper,7,2017,293.5
Bronx,12,paper,7,2017,375.4
Brooklyn,1,paper,7,2017,514.8
Brooklyn,2,paper,7,2017,453.2
Brooklyn,3,paper,7,2017,305.3
Brooklyn,4,paper,7,2017,329.3
Brooklyn,5,paper,7,2017,263.6
Brooklyn,6,paper,7,2017,550.9
Brooklyn,7,paper,7,2017,467.0
Brooklyn,8,paper,7,2017,302.3
Brooklyn,9,paper,7,2017,239.7
Brooklyn,10,paper,7,2017,523.9
Brooklyn,11,paper,7,2017,673.0
Brooklyn,12,paper,7,2017,534.0
Brooklyn,13,paper,7,2017,271.6
Brooklyn,14,paper,7,2017,458.0
Brooklyn,15,paper,7,2017,589.7
Brooklyn,16,paper,7,2017,169.6
Brooklyn,17,paper,7,2017,325.2
Brooklyn,18,paper,7,2017,585.5
Manhattan,1,paper,7,2017,317.5
Manhattan,2,paper,7,2017,369.8
Manhattan,3,paper,7,2017,491.1
Manhattan,4,paper,7,2017,604.9
Manhattan,5,paper,7,2017,207.6
Manhattan,6,paper,7,2017,711.3
Manhattan,7,paper,7,2017,985.0
Manhattan,8,paper,7,2017,942.2
Manhattan,9,paper,7,2017,265.4
Manhattan,10,paper,7,2017,270.5
Manhattan,11,paper,7,2017,207.0
Manhattan,12,paper,7,2017,429.8
Queens,1,paper,7,2017,599.4
Queens,2,paper,7,2017,544.2
Queens,3,paper,7,2017,377.4
Queens,4,paper,7,2017,342.0
Queens,5,paper,7,2017,600.8
Queens,6,paper,7,2017,423.4
Queens,7,paper,7,2017,803.0
Queens,8,paper,7,2017,500.3
Queens,9,paper,7,2017,450.9
Queens,10,paper,7,2017,404.0
Queens,11,paper,7,2017,490.5
Queens,12,paper,7,2017,508.6
Queens,13,paper,7,2017,532.8
Queens,14,paper,7,2017,298.0
Staten Island,1,paper,7,2017,758.4
Staten Island,2,paper,7,2017,568.8
Staten Island,3,paper,7,2017,748.3
Bronx,1,paper,6,2017,290.4
Bronx,2,paper,6,2017,166.5
Bronx,3,paper,6,2017,148.8
Bronx,4,paper,6,2017,261.2
Bronx,5,paper,6,2017,274.7
Bronx,6,paper,6,2017,245.6
Bronx,7,paper,6,2017,320.5
Bronx,8,paper,6,2017,381.3
Bronx,9,paper,6,2017,232.6
Bronx,10,paper,6,2017,397.0
Bronx,11,paper,6,2017,306.6
Bronx,12,paper,6,2017,392.5
Brooklyn,1,paper,6,2017,633.0
Brooklyn,2,paper,6,2017,528.0
Brooklyn,3,paper,6,2017,381.9
Brooklyn,4,paper,6,2017,378.4
Brooklyn,5,paper,6,2017,267.2
Brooklyn,6,paper,6,2017,667.7
Brooklyn,7,paper,6,2017,455.9
Brooklyn,8,paper,6,2017,325.0
Brooklyn,9,paper,6,2017,309.2
Brooklyn,10,paper,6,2017,556.3
Brooklyn,11,paper,6,2017,703.4
Brooklyn,12,paper,6,2017,642.2
Brooklyn,13,paper,6,2017,324.9
Brooklyn,14,paper,6,2017,510.0
Brooklyn,15,paper,6,2017,604.4
Brooklyn,16,paper,6,2017,183.5
Brooklyn,17,paper,6,2017,351.5
Brooklyn,18,paper,6,2017,682.5
Manhattan,1,paper,6,2017,404.7
Manhattan,2,paper,6,2017,463.5
Manhattan,3,paper,6,2017,613.3
Manhattan,4,paper,6,2017,733.6
Manhattan,5,paper,6,2017,256.6
Manhattan,6,paper,6,2017,848.8
Manhattan,7,paper,6,2017,1184.8
Manhattan,8,paper,6,2017,1157.5
Manhattan,9,paper,6,2017,346.1
Manhattan,10,paper,6,2017,302.4
Manhattan,11,paper,6,2017,261.5
Manhattan,12,paper,6,2017,513.2
Queens,1,paper,6,2017,662.9
Queens,2,paper,6,2017,634.2
Queens,3,paper,6,2017,417.7
Queens,4,paper,6,2017,372.5
Queens,5,paper,6,2017,671.9
Queens,6,paper,6,2017,449.5
Queens,7,paper,6,2017,853.5
Queens,8,paper,6,2017,551.6
Queens,9,paper,6,2017,505.8
Queens,10,paper,6,2017,426.2
Queens,11,paper,6,2017,571.6
Queens,12,paper,6,2017,531.8
Queens,13,paper,6,2017,604.2
Queens,14,paper,6,2017,299.0
Staten Island,1,paper,6,2017,821.4
Staten Island,2,paper,6,2017,640.6
Staten Island,3,paper,6,2017,842.4
Bronx,1,paper,5,2017,248.6
Bronx,2,paper,5,2017,143.3
Bronx,3,paper,5,2017,122.5
Bronx,4,paper,5,2017,248.4
Bronx,5,paper,5,2017,237.0
Bronx,6,paper,5,2017,235.5
Bronx,7,paper,5,2017,284.0
Bronx,8,paper,5,2017,349.3
Bronx,9,paper,5,2017,209.6
Bronx,10,paper,5,2017,374.6
Bronx,11,paper,5,2017,295.9
Bronx,12,paper,5,2017,379.3
Brooklyn,1,paper,5,2017,601.6
Brooklyn,2,paper,5,2017,508.8
Brooklyn,3,paper,5,2017,373.9
Brooklyn,4,paper,5,2017,335.9
Brooklyn,5,paper,5,2017,259.1
Brooklyn,6,paper,5,2017,623.7
Brooklyn,7,paper,5,2017,452.9
Brooklyn,8,paper,5,2017,313.7
Brooklyn,9,paper,5,2017,279.1
Brooklyn,10,paper,5,2017,540.3
Brooklyn,11,paper,5,2017,660.7
Brooklyn,12,paper,5,2017,718.3
Brooklyn,13,paper,5,2017,315.5
Brooklyn,14,paper,5,2017,527.6
Brooklyn,15,paper,5,2017,621.8
Brooklyn,16,paper,5,2017,151.7
Brooklyn,17,paper,5,2017,320.8
Brooklyn,18,paper,5,2017,619.1
Manhattan,1,paper,5,2017,349.6
Manhattan,2,paper,5,2017,495.5
Manhattan,3,paper,5,2017,552.1
Manhattan,4,paper,5,2017,695.9
Manhattan,5,paper,5,2017,282.6
Manhattan,6,paper,5,2017,804.4
Manhattan,7,paper,5,2017,1120.7
Manhattan,8,paper,5,2017,1169.6
Manhattan,9,paper,5,2017,307.4
Manhattan,10,paper,5,2017,293.5
Manhattan,11,paper,5,2017,251.5
Manhattan,12,paper,5,2017,472.8
Queens,1,paper,5,2017,650.4
Queens,2,paper,5,2017,619.5
Queens,3,paper,5,2017,390.6
Queens,4,paper,5,2017,336.3
Queens,5,paper,5,2017,669.7
Queens,6,paper,5,2017,433.8
Queens,7,paper,5,2017,830.5
Queens,8,paper,5,2017,519.2
Queens,9,paper,5,2017,478.9
Queens,10,paper,5,2017,416.2
Queens,11,paper,5,2017,543.1
Queens,12,paper,5,2017,505.4
Queens,13,paper,5,2017,565.5
Queens,14,paper,5,2017,285.6
Staten Island,1,paper,5,2017,787.9
Staten Island,2,paper,5,2017,619.8
Staten Island,3,paper,5,2017,817.3
Bronx,1,paper,4,2017,226.8
Bronx,2,paper,4,2017,153.4
Bronx,3,paper,4,2017,113.3
Bronx,4,paper,4,2017,225.1
Bronx,5,paper,4,2017,225.5
Bronx,6,paper,4,2017,183.0
Bronx,7,paper,4,2017,273.1
Bronx,8,paper,4,2017,326.3
Bronx,9,paper,4,2017,205.5
Bronx,10,paper,4,2017,354.7
Bronx,11,paper,4,2017,283.3
Bronx,12,paper,4,2017,367.6
Brooklyn,1,paper,4,2017,630.4
Brooklyn,2,paper,4,2017,466.0
Brooklyn,3,paper,4,2017,328.6
Brooklyn,4,paper,4,2017,308.0
Brooklyn,5,paper,4,2017,240.7
Brooklyn,6,paper,4,2017,584.0
Brooklyn,7,paper,4,2017,450.9
Brooklyn,8,paper,4,2017,276.1
Brooklyn,9,paper,4,2017,268.9
Brooklyn,10,paper,4,2017,499.6
Brooklyn,11,paper,4,2017,609.1
Brooklyn,12,paper,4,2017,864.5
Brooklyn,13,paper,4,2017,286.0
Brooklyn,14,paper,4,2017,507.9
Brooklyn,15,paper,4,2017,617.4
Brooklyn,16,paper,4,2017,145.2
Brooklyn,17,paper,4,2017,310.0
Brooklyn,18,paper,4,2017,595.6
Manhattan,1,paper,4,2017,356.2
Manhattan,2,paper,4,2017,436.3
Manhattan,3,paper,4,2017,516.5
Manhattan,4,paper,4,2017,639.9
Manhattan,5,paper,4,2017,237.8
Manhattan,6,paper,4,2017,776.2
Manhattan,7,paper,4,2017,1072.8
Manhattan,8,paper,4,2017,1131.3
Manhattan,9,paper,4,2017,283.4
Manhattan,10,paper,4,2017,268.3
Manhattan,11,paper,4,2017,224.8
Manhattan,12,paper,4,2017,446.0
Queens,1,paper,4,2017,579.6
Queens,2,paper,4,2017,534.8
Queens,3,paper,4,2017,353.3
Queens,4,paper,4,2017,317.2
Queens,5,paper,4,2017,599.9
Queens,6,paper,4,2017,414.6
Queens,7,paper,4,2017,798.6
Queens,8,paper,4,2017,473.9
Queens,9,paper,4,2017,420.8
Queens,10,paper,4,2017,378.6
Queens,11,paper,4,2017,497.9
Queens,12,paper,4,2017,468.9
Queens,13,paper,4,2017,503.2
Queens,14,paper,4,2017,290.3
Staten Island,1,paper,4,2017,733.7
Staten Island,2,paper,4,2017,575.3
Staten Island,3,paper,4,2017,761.9
Bronx,1,paper,3,2017,235.1
Bronx,2,paper,3,2017,201.6
Bronx,3,paper,3,2017,121.1
Bronx,4,paper,3,2017,221.7
Bronx,5,paper,3,2017,230.2
Bronx,6,paper,3,2017,201.5
Bronx,7,paper,3,2017,283.2
Bronx,8,paper,3,2017,342.0
Bronx,9,paper,3,2017,221.1
Bronx,10,paper,3,2017,318.8
Bronx,11,paper,3,2017,266.0
Bronx,12,paper,3,2017,347.2
Brooklyn,1,paper,3,2017,581.4
Brooklyn,2,paper,3,2017,482.7
Brooklyn,3,paper,3,2017,331.9
Brooklyn,4,paper,3,2017,305.4
Brooklyn,5,paper,3,2017,241.8
Brooklyn,6,paper,3,2017,607.8
Brooklyn,7,paper,3,2017,429.2
Brooklyn,8,paper,3,2017,276.4
Brooklyn,9,paper,3,2017,271.9
Brooklyn,10,paper,3,2017,498.4
Brooklyn,11,paper,3,2017,601.8
Brooklyn,12,paper,3,2017,733.6
Brooklyn,13,paper,3,2017,288.9
Brooklyn,14,paper,3,2017,488.7
Brooklyn,15,paper,3,2017,582.3
Brooklyn,16,paper,3,2017,150.8
Brooklyn,17,paper,3,2017,298.8
Brooklyn,18,paper,3,2017,583.4
Manhattan,1,paper,3,2017,414.2
Manhattan,2,paper,3,2017,460.4
Manhattan,3,paper,3,2017,547.4
Manhattan,4,paper,3,2017,713.9
Manhattan,5,paper,3,2017,265.7
Manhattan,6,paper,3,2017,843.6
Manhattan,7,paper,3,2017,1162.0
Manhattan,8,paper,3,2017,1183.3
Manhattan,9,paper,3,2017,305.6
Manhattan,10,paper,3,2017,299.3
Manhattan,11,paper,3,2017,254.5
Manhattan,12,paper,3,2017,490.6
Queens,1,paper,3,2017,586.8
Queens,2,paper,3,2017,555.6
Queens,3,paper,3,2017,377.8
Queens,4,paper,3,2017,320.8
Queens,5,paper,3,2017,590.4
Queens,6,paper,3,2017,405.5
Queens,7,paper,3,2017,756.7
Queens,8,paper,3,2017,475.1
Queens,9,paper,3,2017,401.7
Queens,10,paper,3,2017,342.5
Queens,11,paper,3,2017,484.0
Queens,12,paper,3,2017,428.8
Queens,13,paper,3,2017,475.5
Queens,14,paper,3,2017,269.9
Staten Island,1,paper,3,2017,687.6
Staten Island,2,paper,3,2017,535.1
Staten Island,3,paper,3,2017,725.2
Bronx,1,paper,2,2017,202.2
Bronx,2,paper,2,2017,150.1
Bronx,3,paper,2,2017,98.2
Bronx,4,paper,2,2017,185.2
Bronx,5,paper,2,2017,184.2
Bronx,6,paper,2,2017,158.1
Bronx,7,paper,2,2017,236.0
Bronx,8,paper,2,2017,302.5
Bronx,9,paper,2,2017,187.3
Bronx,10,paper,2,2017,276.7
Bronx,11,paper,2,2017,237.2
Bronx,12,paper,2,2017,308.4
Brooklyn,1,paper,2,2017,517.5
Brooklyn,2,paper,2,2017,418.9
Brooklyn,3,paper,2,2017,288.5
Brooklyn,4,paper,2,2017,269.7
Brooklyn,5,paper,2,2017,206.0
Brooklyn,6,paper,2,2017,514.0
Brooklyn,7,paper,2,2017,344.2
Brooklyn,8,paper,2,2017,257.4
Brooklyn,9,paper,2,2017,223.3
Brooklyn,10,paper,2,2017,439.8
Brooklyn,11,paper,2,2017,529.0
Brooklyn,12,paper,2,2017,585.5
Brooklyn,13,paper,2,2017,246.9
Brooklyn,14,paper,2,2017,409.1
Brooklyn,15,paper,2,2017,499.0
Brooklyn,16,paper,2,2017,126.7
Brooklyn,17,paper,2,2017,255.7
Brooklyn,18,paper,2,2017,496.3
Manhattan,1,paper,2,2017,321.7
Manhattan,2,paper,2,2017,402.2
Manhattan,3,paper,2,2017,431.2
Manhattan,4,paper,2,2017,590.5
Manhattan,5,paper,2,2017,227.4
Manhattan,6,paper,2,2017,694.9
Manhattan,7,paper,2,2017,987.0
Manhattan,8,paper,2,2017,990.2
Manhattan,9,paper,2,2017,248.5
Manhattan,10,paper,2,2017,239.0
Manhattan,11,paper,2,2017,196.6
Manhattan,12,paper,2,2017,411.8
Queens,1,paper,2,2017,524.9
Queens,2,paper,2,2017,494.6
Queens,3,paper,2,2017,319.7
Queens,4,paper,2,2017,276.8
Queens,5,paper,2,2017,535.9
Queens,6,paper,2,2017,359.5
Queens,7,paper,2,2017,671.0
Queens,8,paper,2,2017,417.3
Queens,9,paper,2,2017,370.3
Queens,10,paper,2,2017,316.6
